Sr No._x,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations_x,Pay Branch Code,Pay Teller,Prefix_BondNumber_x,Sr No._y,Reference No  (URN),Journal Date,Date of Purchase,Date of Expiry,Name of the Purchaser,Denominations_y,Issue Branch Code,Issue Teller,Status,Prefix_BondNumber_y
12295,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12677,10000000,691,8212066,OC_12677,10877,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12677
12296,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12541,10000000,691,8212066,OC_12541,10879,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12541
12297,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12524,10000000,691,8212066,OC_12524,10880,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12524
12298,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12531,10000000,691,8212066,OC_12531,10881,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12531
12299,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12571,10000000,691,8212066,OC_12571,10882,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12571
12300,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12623,10000000,691,8212066,OC_12623,10883,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12623
12301,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12673,10000000,691,8212066,OC_12673,10884,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12673
12302,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12530,10000000,691,8212066,OC_12530,10885,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12530
12303,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12521,10000000,691,8212066,OC_12521,10886,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12521
12304,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12517,10000000,691,8212066,OC_12517,10887,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12517
12305,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12559,10000000,691,8212066,OC_12559,10888,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12559
12306,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12532,10000000,691,8212066,OC_12532,10889,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12532
12307,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12543,10000000,691,8212066,OC_12543,10890,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12543
12308,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12563,10000000,691,8212066,OC_12563,10891,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12563
12309,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12513,10000000,691,8212066,OC_12513,10892,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12513
12310,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12535,10000000,691,8212066,OC_12535,10893,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12535
12311,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12605,10000000,691,8212066,OC_12605,10894,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12605
12312,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12609,10000000,691,8212066,OC_12609,10895,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12609
12313,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12637,10000000,691,8212066,OC_12637,10896,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12637
12314,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12540,10000000,691,8212066,OC_12540,10897,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12540
12315,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12567,10000000,691,8212066,OC_12567,10898,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12567
12316,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12607,10000000,691,8212066,OC_12607,10899,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12607
12317,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12627,10000000,691,8212066,OC_12627,10900,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12627
12318,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12663,10000000,691,8212066,OC_12663,10901,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12663
12319,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12667,10000000,691,8212066,OC_12667,10902,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12667
12320,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12519,10000000,691,8212066,OC_12519,10903,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12519
12321,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12569,10000000,691,8212066,OC_12569,10904,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12569
12322,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12575,10000000,691,8212066,OC_12575,10905,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12575
12323,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12619,10000000,691,8212066,OC_12619,10906,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12619
12324,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12589,10000000,691,8212066,OC_12589,10907,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12589
12325,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12601,10000000,691,8212066,OC_12601,10908,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12601
12326,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12643,10000000,691,8212066,OC_12643,10909,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12643
12327,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12515,10000000,691,8212066,OC_12515,10910,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12515
12328,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12617,10000000,691,8212066,OC_12617,10911,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12617
12329,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12651,10000000,691,8212066,OC_12651,10912,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12651
12330,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12653,10000000,691,8212066,OC_12653,10913,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12653
12331,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12661,10000000,691,8212066,OC_12661,10914,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12661
12332,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12669,10000000,691,8212066,OC_12669,10915,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12669
12333,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12511,10000000,691,8212066,OC_12511,10916,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12511
12334,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12547,10000000,691,8212066,OC_12547,10917,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12547
12335,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12557,10000000,691,8212066,OC_12557,10918,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12557
12336,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12565,10000000,691,8212066,OC_12565,10920,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12565
12337,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12585,10000000,691,8212066,OC_12585,10921,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12585
12338,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12597,10000000,691,8212066,OC_12597,10922,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12597
12339,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12533,10000000,691,8212066,OC_12533,10923,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12533
12340,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12553,10000000,691,8212066,OC_12553,10924,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12553
12341,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12611,10000000,691,8212066,OC_12611,10925,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12611
12342,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12534,10000000,691,8212066,OC_12534,10926,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12534
12343,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12591,10000000,691,8212066,OC_12591,10927,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12591
12344,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12551,10000000,691,8212066,OC_12551,10928,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12551
12345,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12577,10000000,691,8212066,OC_12577,10929,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12577
12346,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12538,10000000,691,8212066,OC_12538,10930,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12538
12347,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12561,10000000,691,8212066,OC_12561,10931,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12561
12348,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12581,10000000,691,8212066,OC_12581,10932,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12581
12349,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12621,10000000,691,8212066,OC_12621,10933,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12621
12350,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12629,10000000,691,8212066,OC_12629,10934,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12629
12351,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12671,10000000,691,8212066,OC_12671,10935,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12671
12352,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12647,10000000,691,8212066,OC_12647,10937,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12647
12353,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12683,10000000,691,8212066,OC_12683,10938,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12683
12354,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12625,10000000,691,8212066,OC_12625,10939,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12625
12355,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12649,10000000,691,8212066,OC_12649,10940,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12649
12356,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12615,10000000,691,8212066,OC_12615,10941,00691202211140000002654,2022-11-14,2022-11-14,2022-11-28,VEDANTA LIMITED,10000000,691,5972302,Paid,OC_12615
12357,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12558,10000000,691,5972302,OC_12558,11020,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12558
12358,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12546,10000000,691,5972302,OC_12546,11021,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12546
12359,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12556,10000000,691,5972302,OC_12556,11022,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12556
12360,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12560,10000000,691,5972302,OC_12560,11023,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12560
12361,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12552,10000000,691,5972302,OC_12552,11024,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12552
12362,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12562,10000000,691,5972302,OC_12562,11025,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12562
12363,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12550,10000000,691,5972302,OC_12550,11026,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12550
12364,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12544,10000000,691,5972302,OC_12544,11027,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12544
12365,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12554,10000000,691,5972302,OC_12554,11028,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12554
12366,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12548,10000000,691,5972302,OC_12548,11029,00691202211150000002702,2022-11-15,2022-11-15,2022-11-29,DLF LUXURY HOMES LIMITED,10000000,691,5972302,Paid,OC_12548
12367,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12568,10000000,691,5972302,OC_12568,11005,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12568
12368,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12566,10000000,691,5972302,OC_12566,11006,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12566
12369,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12578,10000000,691,5972302,OC_12578,11007,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12578
12370,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12588,10000000,691,5972302,OC_12588,11008,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12588
12371,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12574,10000000,691,5972302,OC_12574,11009,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12574
12372,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12586,10000000,691,5972302,OC_12586,11010,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12586
12373,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12572,10000000,691,5972302,OC_12572,11011,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12572
12374,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12570,10000000,691,5972302,OC_12570,11012,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12570
12375,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12564,10000000,691,5972302,OC_12564,11013,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12564
12376,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12582,10000000,691,5972302,OC_12582,11014,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12582
12377,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12580,10000000,691,5972302,OC_12580,11015,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12580
12378,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12590,10000000,691,5972302,OC_12590,11016,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12590
12379,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12592,10000000,691,5972302,OC_12592,11017,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12592
12380,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12576,10000000,691,5972302,OC_12576,11018,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12576
12381,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OC,12584,10000000,691,5972302,OC_12584,11019,00691202211150000002703,2022-11-15,2022-11-15,2022-11-29,DLF GARDEN CITY INDORE PVT LTD,10000000,691,5972302,Paid,OC_12584
12382,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13282,1000000,691,5972302,TL_13282,10527,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13282
12383,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13270,1000000,691,5972302,TL_13270,10528,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13270
12384,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13280,1000000,691,5972302,TL_13280,10529,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13280
12385,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13278,1000000,691,5972302,TL_13278,10530,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13278
12386,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13272,1000000,691,5972302,TL_13272,10531,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13272
12387,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13274,1000000,691,5972302,TL_13274,10532,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13274
12388,2022-11-16,BHARATIYA JANATA PARTY,*******8244,TL,13276,1000000,691,5972302,TL_13276,10533,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,1000000,300,7905165,Paid,TL_13276
12389,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OL,2242,100000,691,5972302,OL_2242,10534,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,100000,300,7905165,Paid,OL_2242
12390,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OL,2244,100000,691,5972302,OL_2244,10535,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,100000,300,7905165,Paid,OL_2244
12391,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OL,2250,100000,691,5972302,OL_2250,10536,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,100000,300,7905165,Paid,OL_2250
12392,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OL,2246,100000,691,5972302,OL_2246,10537,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,100000,300,7905165,Paid,OL_2246
12393,2022-11-16,BHARATIYA JANATA PARTY,*******8244,OL,2248,100000,691,5972302,OL_2248,10538,00300202211110000002639,2022-11-11,2022-11-11,2022-11-25,GLENMARK PHARMACEUTICALS LTD,100000,300,7905165,Paid,OL_2248
12394,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13021,10000000,691,5972302,OC_13021,10505,00300202211110000002637,2022-11-11,2022-11-11,2022-11-25,ARAVALI TECHNICAL SERVICES PVT LTD,10000000,300,7905165,Paid,OC_13021
12395,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13023,10000000,691,5972302,OC_13023,10506,00300202211110000002637,2022-11-11,2022-11-11,2022-11-25,ARAVALI TECHNICAL SERVICES PVT LTD,10000000,300,7905165,Paid,OC_13023
12396,2022-11-16,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,13025,10000000,691,5972302,OC_13025,10507,00300202211110000002637,2022-11-11,2022-11-11,2022-11-25,ARAVALI TECHNICAL SERVICES PVT LTD,10000000,300,7905165,Paid,OC_13025
